,s_id,user_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,cluster
196,97,p281,72.363,40.4931,59.26498500348583,48.88365203567288,0.7816495378364909,1.2095574491170589,649.0,621.0,1,0
197,97,p282,72.9724,42.2886,60.33767636147578,50.4529693257426,0.3460316315020925,1.232032410322862,648.0,621.0,1,1
198,97,p283,71.1745,41.1719,58.89099301319425,49.57914694249809,0.4636232630056434,1.2324683548604678,648.0,626.0,1,0
199,98,p321,58.2981,44.7903,59.526451099905884,30.684049532153196,0.6588810211259694,1.1129154667169998,660.0,632.0,1,1
200,99,p171,29.3741,28.2459,35.76597569207697,6.7562038809303475,0.9381553069721452,1.3502308247556096,691.0,665.0,1,0
201,99,p228,31.0093,13.5491,28.484870058546573,32.89898457307395,2.1281937529275847,1.5990508837138386,689.0,668.0,1,0
202,100,p209,43.078,34.2278,37.178086060216046,14.26013605256052,0.5797047869390074,1.4898224955520438,953.0,896.0,1,2
203,101,p349,50.2852,40.9671,57.09465150793886,25.314893745573716,0.9458310737124256,1.3515493005281531,1295.0,1273.0,1,2
204,101,p350,49.216,40.5503,57.235169770342424,24.7101846252811,0.8001877092282785,1.3128921979923425,1296.0,1273.0,1,0
205,102,p437,66.3427,35.9467,54.35126682035742,48.357689734324104,0.8251408122254044,1.035212838065246,1416.0,1356.0,1,0
206,102,p438,64.4636,36.6022,53.648220989406674,47.33974269043068,0.5452915550418876,1.020981333880686,1417.0,1361.0,1,0
207,103,p688,50.8288,40.8924,59.24664452365444,30.79324574583745,1.1071784409028202,1.463758388878693,2522.0,2511.0,1,2
208,103,p761,55.2121,37.0616,50.13826432200228,45.24848621693891,2.5901334676035517,2.40557281762196,2514.0,2510.0,1,0
209,103,p762,54.7702,37.1323,49.19379037424639,45.708848909481866,2.815066686599094,2.680660732283026,2515.0,2511.0,1,0
210,104,p867,67.1421,36.7967,54.27818624157381,48.900983784683845,0.7374184836305637,1.1240684340837028,2893.0,2853.0,1,1
2,1,v17,69.7595,47.3129,24.0033719942304,20.60560265023208,1.951,2.961000499238561,38.0,1.0,2,1
7,2,v22,83.1455,54.9883,23.44465801794156,20.44090072173368,1.4122,3.4638987195379567,86.0,44.0,2,1
11,3,v23,69.9732,46.7593,19.864479357722352,17.748700018526527,2.1252,3.0766741338175367,125.0,83.0,2,1
17,4,v23,69.9732,46.7593,19.864479357722352,17.748700018526527,2.1252,3.0766741338175367,125.0,83.0,2,0
24,5,v25,70.3851,47.1027,21.974851356734252,19.383616779816435,2.5967,2.748623310946132,165.0,118.0,2,1
